Tufts Univerbsity	2016 MLK Day of Service	Jan 23, 2016 <br/><br/>Tufts students are invited to participate at our 2nd annual MLK Day of Service. We are working with local community organizations in Cambridge, Boston, and Somerville to organize opportunities for the Tufts community to serve, build relationships with local service providers, and act in the spirit of compassion and justice.<br /> <br /> Students are invited to serve at one of the following sites:<br /> <br /> - Boston Red Cross Food Pantry &#8211; 1033 Massachusetts Avenue, Boston<br /> - Cambridge Zen Center &#8211; 199 Auburn St, Cambridge<br /> - Harvard Square Homeless Shelter &#8211; 66 Winthrop St., University Lutheran Church, Cambridge<br /> - Mystic Learning Center &#8211; 530 Mystic Ave #103, Somerville<br /> <br /> Sign up and learn more here: <a href="https://goo.gl/IThqcA" target="_blank" title="https://goo.gl/IThqcA">goo.gl&#8230;</a><br /> <br /> For more information, please email <a href="mailto:zachary.cole@tufts.edu" target="_blank">zachary.cole@tufts.edu</a>. <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="202668" url.objectid="202668" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=202668&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Off Campus</a> <br/><b>Campus</b>:&nbsp;Off Campus <br/><b>City</b>:&nbsp;Off Campus <br/><b>Location Details</b>:&nbsp;Various times and sites. <br/><b>Category</b>:&nbsp;Other <br/><b>School</b>:&nbsp;University-wide <br/><b>Event Contact</b>:&nbsp;Zachary Cole,  Program and Outreach Specialist,  University Chaplaincy,  Tufts University,  Goddard Chapel,  3 The Green,  Medford, MA 02155,  617.627.0532 <br/><b>Event Sponsor</b>:&nbsp;Sponsored by the Office of the President, the Office of the Chief Diversity Officer, the Africana Center, the University Chaplaincy, the Jonathan M. Tisch College of Citizenship and Public Service, and the Interfaith Student Council. <br/><b>RSVP Information</b>:&nbsp;Sign up here: <a href="https://goo.gl/IThqcA" target="_blank" title="https://goo.gl/IThqcA">goo.gl&#8230;</a> <br/><b>More info</b>:&nbsp;<a href="http://go.tufts.edu/MLK2016" target="_blank" title="http://go.tufts.edu/MLK2016">go.tufts.edu&#8230;</a> <br/><br/>	23 Jan 2016 05:00:00 GMT	Uncategorized	http://tuftsdentalcentral.com/event/finding-a-job/?instance_id=39	
Tufts Univerbsity	ASDA Success Program Series: Finding a Job	Jan 25, 2016, 12pm&nbsp;EST <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="204925" url.objectid="204925" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=204925&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Tufts University School of Dental Medicine</a> <br/><b>Campus</b>:&nbsp;Boston Campus <br/><b>City</b>:&nbsp;Boston, MA 02111 <br/><b>Location Details</b>:&nbsp;Merritt Auditorium <br/><b>Category</b>:&nbsp;Information Sessions, Lectures &amp; Seminars <br/><b>School</b>:&nbsp;School of Dental Medicine <br/><b>More info</b>:&nbsp;<a href="http://tuftsdentalcentral.com/event/finding-a-job/?instance_id=39" target="_blank" title="http://tuftsdentalcentral.com/event/finding-a-job/?instance_id=39">tuftsdentalcentral.com&#8230;</a> <br/><br/>	25 Jan 2016 17:00:00 GMT	Uncategorized	http://go.tufts.edu/MLK2016	
Tufts Univerbsity	TUSDM Match Day Celebration	Jan 26, 2016, 12pm&nbsp;EST <br/><br/>Celebrate the National Dental Match, Phases 1 and 2! <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="204925" url.objectid="204925" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=204925&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Tufts University School of Dental Medicine</a> <br/><b>Campus</b>:&nbsp;Boston Campus <br/><b>City</b>:&nbsp;Boston, MA 02111 <br/><b>Location Details</b>:&nbsp;Alumni Lounge <br/><b>Category</b>:&nbsp;Special Events <br/><b>School</b>:&nbsp;School of Dental Medicine <br/><b>RSVP Information</b>:&nbsp;Email Doris at <a href="mailto:doris.kuhn@tufts.edu" target="_blank">doris.kuhn@tufts.edu</a> <br/><br/>	26 Jan 2016 17:00:00 GMT	Uncategorized	http://artgallery.tufts.edu/	
Tufts Univerbsity	MLK Annual University Celebration: Moving the Movement Forward	Jan 26, 2016, 4:30pm&nbsp;EST <br/><br/>Annual MLK University Celebration: Moving the Movement Forward<br /> <br /> Each year, Tufts University hosts an annual celebration honoring the life of the Reverend Dr. Martin Luther King Jr. The recent increase in student protest at college campuses across the country has led to a nationwide conversation that challenges our sense of awareness and compels us to reflect on Dr. King&#8217;s concern for racial justice and equality.<br /> <br /> For this year&#8217;s celebration, we will examine the roots of today&#8217;s activism through the lens of Dr. King and his contemporaries. We will put their voices in conversation with modern scholars and student activists to reflect on how today&#8217;s generation is moving the movement forward. How have the leaders of the past influenced the student activism of today? Students will reflect on some of the key concerns of Dr. King&#8217;s legacy, including faith, equality, unity/collective healing, justice, and action.<br /> <br /> For more information, please contact <a href="mailto:Africana@tufts.edu" target="_blank">Africana@tufts.edu</a>. <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="193609" url.objectid="193609" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=193609&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Goddard Chapel</a> <br/><b>Campus</b>:&nbsp;Medford/Somerville Campus <br/><b>City</b>:&nbsp;Medford, MA 02155 <br/><b>Category</b>:&nbsp;Diversity, Religious and Spiritual Life, Special Events <br/><b>School</b>:&nbsp;University-wide <br/><b>Event Contact</b>:&nbsp;Zachary Cole,  Program and Outreach Specialist,  University Chaplaincy,  Tufts University,  Goddard Chapel,  3 The Green,  Medford, MA 02155,  617.627.0532 <br/><b>Event Sponsor</b>:&nbsp;Sponsored by the Office of the President, the Office of the Chief Diversity Officer, the Africana Center, the University Chaplaincy, the Jonathan M. Tisch College of Citizenship and Public Service, and the Interfaith Student Council. <br/><b>More info</b>:&nbsp;<a href="http://go.tufts.edu/MLK2016" target="_blank" title="http://go.tufts.edu/MLK2016">go.tufts.edu&#8230;</a> <br/><br/>	26 Jan 2016 21:30:00 GMT	Uncategorized	http://www.tuftsgloballeadership.org/calendar/epiic-film-series-film-la-haine-professor-dappollonia	
Tufts Univerbsity	Exhibitions Opening Reception	Jan 26, 2016, 5pm&nbsp;EST <br/><br/>Join the Tufts University Art Gallery in celebrating their new exhibitions &quot;Tseng Kwong Chi: Performing for the Camera&quot; and &quot;Upheaval: Marcelo Brodsky and Jorge Tacla.&quot; Drinks and refreshments will be served. This event is free and open to the public. <br/><br/><b>Location Details</b>:&nbsp;Tufts University Art Gallery,  Aidekman Arts Center,  40 Talbot Ave <br/><b>Category</b>:&nbsp;Arts &amp; Culture, Lectures &amp; Seminars, Special Events <br/><b>School</b>:&nbsp;Cummings School of Veterinary Medicine, Gerald J. and Dorothy R. Friedman School of Nutrition Science and Policy, Graduate School of Arts and Sciences, Jean Mayer USDA Human Nutrition Research Center on Aging, Sackler School of Graduate Biomedical Sciences, School of Arts and Sciences, School of Dental Medicine, School of Engineering, School of Medicine, The Fletcher School, Tisch College of Citizenship and Public Service, University-wide <br/><b>Event Contact</b>:&nbsp;<a href="mailto:artgallery@tufts.edu" target="_blank">artgallery@tufts.edu</a>,  617.627.3518 <br/><b>Event Sponsor</b>:&nbsp;Tufts University Art Gallery <br/><b>Admission</b>:&nbsp;FREE <br/><b>More info</b>:&nbsp;<a href="http://artgallery.tufts.edu/" target="_blank">artgallery.tufts.edu</a> <br/><br/>	26 Jan 2016 22:00:00 GMT	Uncategorized	https://www.nutrition.tufts.edu/event/friedmanseminar/2016-01-27	
Tufts Univerbsity	EPIIC 2016 Film Series presents La Haine	Jan 26, 2016, 7:30pm&nbsp;EST <br/><br/>Mathieu Kassovitz took the film world by storm with La Haine, a gritty, unsettling, and visually explosive look at the racial and cultural volatility in modern-day France, specifically the low-income banlieue districts on Paris&#8217;s outskirts. Aimlessly passing their days in the concrete environs of their dead-end suburbia, Vinz (Vincent Cassel), Hubert (Hubert Kound&#233;), and Sa&#239;d (Sa&#239;d Taghmaoui)&#8212;a Jew, an African, and an Arab&#8212;give human faces to France&#8217;s immigrant populations, their bristling resentment at their marginalization slowly simmering until it reaches a climactic boiling point.<br /> <br /> A work of tough beauty, La Haine is a landmark of contemporary French cinema and a gripping reflection of its country&#8217;s ongoing identity crisis.<br /> <br /> With guest speaker: Ariane Chebel d&#8217;Appollonia<br /> <br /> A Professor at the School of Public Affairs and Administration at Rutgers, she is also Senior Researcher affiliated with Sciences Po Paris. Her research focuses on the politics of immigration and anti-discrimination, security issues, racism and xenophobia, extreme-right wing movements, immigrant integration, urban racism, and European policies. Her recent publications include Les Fronti&#232;res du Racisme, Frontiers of Fears: Immigration and Insecurity in the United States and Europe and Migrant Mobilization and Securitization in the US and Europe: How Does it Feel to Be a Threat?. She is currently co-organizing the international project SoMi (Securitization of Migrant Integration). <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="193504" url.objectid="193504" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=193504&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Tisch Library</a> <br/><b>Campus</b>:&nbsp;Medford/Somerville Campus <br/><b>City</b>:&nbsp;Medford, MA 02155 <br/><b>Location Details</b>:&nbsp;Tisch 304 <br/><b>Category</b>:&nbsp;Arts &amp; Culture <br/><b>More info</b>:&nbsp;<a href="http://www.tuftsgloballeadership.org/calendar/epiic-film-series-film-la-haine-professor-dappollonia" target="_blank" title="http://www.tuftsgloballeadership.org/calendar/epiic-film-series-film-la-haine-professor-dappollonia">www.tuftsgloballeadership.org&#8230;</a> <br/><br/>	27 Jan 2016 00:30:00 GMT	Uncategorized	http://as.tufts.edu/environmentalStudies/lunch/	
Tufts Univerbsity	IR Summer Funding Opportunities	Jan 27, 2016, 12pm&nbsp;EST <br/><br/>Join us to learn more about the IR Research Scholars and Borghesani Awards. Find out about other funding opportunities available for summer travel, research and internships. Refreshments will be served. <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="193511" url.objectid="193511" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=193511&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Olin Center</a> <br/><b>Campus</b>:&nbsp;Medford/Somerville Campus <br/><b>City</b>:&nbsp;Medford, MA 02155 <br/><b>Location Details</b>:&nbsp;Olin 011 <br/><b>Category</b>:&nbsp;Academics <br/><b>School</b>:&nbsp;School of Arts and Sciences <br/><b>Event Contact</b>:&nbsp;Cristina Logg <br/><b>Event Sponsor</b>:&nbsp;IR Program <br/><b>RSVP Information</b>:&nbsp;<a href="https://www.facebook.com/events/1739847922911725/" target="_blank" title="https://www.facebook.com/events/1739847922911725/">www.facebook.com&#8230;</a> <br/><br/>	27 Jan 2016 17:00:00 GMT	Uncategorized	http://www.eventbrite.com/e/canopy-social-impact-series-the-role-of-innovation-in-international-peace-and-security-tickets-20709896859	
Tufts Univerbsity	The 2015 Dietary Guidelines: A Friedman Seminar with Dariush Mozaffarian and Alice Lichtenstein	Jan 27, 2016, 12:15pm&nbsp;EST <br/><br/>The 2015 Dietary Guidelines for American report has engendered considerably controversy within the scientific community. Issues underlying some of these controversies will be addressed.<br /> <br /> Join us for a Friedman Seminar featuring Dariush Mozaffarian and Alice Lichtenstein, discussing the 2015 Dietary Guidelines for Americans. <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="204930" url.objectid="204930" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=204930&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Jaharis Family Center for Biomedical and Nutrition Sciences</a> <br/><b>Campus</b>:&nbsp;Boston Campus <br/><b>City</b>:&nbsp;Boston, MA 02111 <br/><b>Location Details</b>:&nbsp;Behrakis Auditorium <br/><b>Category</b>:&nbsp;Lectures &amp; Seminars <br/><b>School</b>:&nbsp;Gerald J. and Dorothy R. Friedman School of Nutrition Science and Policy <br/><b>Event Contact</b>:&nbsp;<a href="mailto:charlene.stevens@tufts.edu" target="_blank">charlene.stevens@tufts.edu</a> <br/><b>RSVP Information</b>:&nbsp;No RSVP necessary <br/><b>Admission</b>:&nbsp;Free <br/><b>More info</b>:&nbsp;<a href="https://www.nutrition.tufts.edu/event/friedmanseminar/2016-01-27" target="_blank" title="https://www.nutrition.tufts.edu/event/friedmanseminar/2016-01-27">www.nutrition.tufts.edu&#8230;</a> <br/><br/>	27 Jan 2016 17:15:00 GMT	Uncategorized	http://fletcher.tufts.edu/Calendar/2016/01/28/Save-the-Date-Dr-Maurice-S-Segal-Lecture-with-Ahmet-Muhtar-Kent-Chairman-and-CEO-of-The-CocaCola-Company.aspx	
Tufts Univerbsity	TUSDM: Book Dedication Ceremony for Dr. Irving Glickman	Jan 27, 2016, 4pm&nbsp;EST <br/><br/>Huw F. Thomas, B.D.S., M.S., Ph.D., Dean<br /> and<br /> Bjorn Steffensen, D.D.S., M.S., Ph.D., Chair<br /> Department of Periodontology<br /> <br /> cordially invite you to attend a book dedication ceremony<br /> <br /> Celebrating authors<br /> Paul A. Levi, Jr., D66, DG71 &#9474; Robert J. Rudy, D70 &#9474;<br /> Y. Natalie Jeong, D97, DG00 &#9474; Daniel K. Coleman, D11, DG14, DG14<br /> <br /> of the first edition of<br /> <br /> &#8220;Non-Surgical Control of Periodontal Diseases:<br /> A Comprehensive Handbook&#8221;<br /> Dedicated to Dr. Irving Glickman, D38 <br/><br/><b>Building</b>:&nbsp;<a onmouseout="Trumba.Spuds.popupOnMouseOut(event, this)" objectid="204925" url.objectid="204925" spudname="objectpopup" spudposition="1" onmouseover="Trumba.Spuds.popupOnMouseOver(event, this)" spudwidth="400" url.objecttype="19594" href="javascript:Nav(&#39;objectid=204925&amp;objecttype=19594&amp;view=object&amp;-childview=&amp;-index=&#39;,&#39;detailBase&#39;)">Tufts University School of Dental Medicine</a> <br/><b>Campus</b>:&nbsp;Boston Campus <br/><b>City</b>:&nbsp;Boston, MA 02111 <br/><b>Location Details</b>:&nbsp;Glickman Library Room 1252 <br/><b>Category</b>:&nbsp;Special Events, Other <br/><b>School</b>:&nbsp;School of Dental Medicine <br/><b>RSVP Information</b>:&nbsp;Email Anita Yen at <a href="mailto:anita.yen@tufts.edu" target="_blank">anita.yen@tufts.edu</a> by Jan. 25 <br/><br/>	27 Jan 2016 21:00:00 GMT	Uncategorized	http://go.tufts.edu/PostbacPremed	
Tufts Univerbsity	Environmental Book Club Meeting: "Eden on the Charles: The Making of Boston" (first half of book)	Jan 27, 2016, 6pm&nbsp;EST <br/><br/>The Environmental Book Club meets monthly to discuss environmental literature. The club is open to all. We meet at the Danish Pastry House at 6pm on 1/27 to discuss the first half of Michael Rawson&#39;s &quot;Eden on the Charles: The Making of Boston&quot;. We will discuss the second half of the book on 2/24. Email <a href="mailto:nolan.nicaise@tufts.edu" target="_blank">nolan.nicaise@tufts.edu</a> to get on the mailing list. <br/><br/><b>Location Details</b>:&nbsp;We will meet at the Danish Pastry House at the corner of Boston and Winthrop Avenues in Medford. <br/><b>Category</b>:&nbsp;Academics <br/><b>School</b>:&nbsp;University-wide <br/><b>Event Contact</b>:&nbsp;Nolan Nicaise <br/><b>Event Sponsor</b>:&nbsp;Tufts Institute of the Environment <br/><b>RSVP Information</b>:&nbsp;Email <a href="mailto:nolan.nicaise@tufts.edu" target="_blank">nolan.nicaise@tufts.edu</a> to RSVP <br/><br/>	27 Jan 2016 23:00:00 GMT	Uncategorized	http://as.tufts.edu/environmentalStudies/lunch/	
